Timestamp,Sequence,Elapsed_Seconds,CH101_Voltage_V,CH101_Temperature_C,CH102_Voltage_V,CH102_Temperature_C,CH103_Voltage_V,CH103_Temperature_C,CH104_Voltage_V,CH104_Temperature_C,CH105_Voltage_V,CH105_Temperature_C
2026-08-26 15:23:36.291,907,906.21,-0.0111751,-1.11751,-8.648962e-05,-0.008648962,-8.546566e-05,-0.017093132,-0.02047746,-2.047746,-8.220975e-05,-0.008220975
2026-08-26 15:23:37.278,908,907.196,-0.008148111,-0.8148111,-8.62921e-05,-0.00862921,-8.571404e-05,-0.017142808,-0.01880774,-1.880774,-8.202705e-05,-0.008202705
2026-08-26 15:23:38.287,909,908.205,-0.01075087,-1.075087,-8.643661e-05,-0.008643661,-8.551024e-05,-0.017102048,-0.01987693,-1.9876930000000002,-8.200235e-05,-0.008200235
2026-08-26 15:23:39.281,910,909.199,-0.007164768,-0.7164768,-8.647576e-05,-0.008647576,-8.559138e-05,-0.017118276,-0.02240731,-2.240731,-8.196863e-05,-0.008196863
2026-08-26 15:23:40.284,911,910.203,-0.01884619,-1.8846189999999998,-8.624839e-05,-0.008624839,-8.570121e-05,-0.017140242,-0.02048431,-2.048431,-8.175607e-05,-0.008175607
2026-08-26 15:23:41.301,912,911.219,-0.005951366,-0.5951366,-8.642008e-05,-0.008642008,-8.590995e-05,-0.01718199,-0.03471049,-3.471049,-8.20624e-05,-0.00820624
2026-08-26 15:23:42.291,913,912.209,-0.009749052,-0.9749051999999999,-8.632857e-05,-0.008632857,-8.559982e-05,-0.017119963999999998,-0.01748912,-1.748912,-8.201659e-05,-0.008201659
2026-08-26 15:23:43.283,914,913.201,-0.01235123,-1.235123,-8.622605e-05,-0.008622605,-8.593331e-05,-0.017186662,-0.02227326,-2.227326,-8.186343e-05,-0.008186343
2026-08-26 15:23:44.282,915,914.2,-0.01004333,-1.004333,-8.616868e-05,-0.008616868,-8.587471e-05,-0.017174942,-0.02119213,-2.119213,-8.189622e-05,-0.008189622
2026-08-26 15:23:45.284,916,915.202,-0.01405445,-1.405445,-8.627095e-05,-0.008627095,-8.584606e-05,-0.017169212,-0.02383984,-2.383984,-8.200344e-05,-0.008200344
2026-08-26 15:23:46.277,917,916.196,-0.008343809,-0.8343809000000001,-8.625613e-05,-0.008625613,-8.566201e-05,-0.017132401999999998,-0.01571072,-1.571072,-8.196144e-05,-0.008196144
2026-08-26 15:23:47.286,918,917.204,-0.01360393,-1.360393,-8.610013e-05,-0.008610013,-8.548254e-05,-0.017096508,-0.01897812,-1.897812,-8.178197e-05,-0.008178197
2026-08-26 15:23:48.286,919,918.204,-0.01299805,-1.299805,-8.631184e-05,-0.008631184,-8.576466e-05,-0.017152932000000003,-0.01737985,-1.737985,-8.184793e-05,-0.008184793000000001
2026-08-26 15:23:49.281,920,919.2,-0.009832754,-0.9832754000000001,-8.629702e-05,-0.008629702000000001,-8.567202e-05,-0.017134404000000002,-0.02227609,-2.2276089999999997,-8.18047e-05,-0.00818047
2026-08-26 15:23:50.277,921,920.196,-0.0107631,-1.0763099999999999,-8.627003e-05,-0.008627003,-8.555487e-05,-0.017110973999999998,-0.01910939,-1.910939,-8.190123e-05,-0.008190123
2026-08-26 15:23:51.284,922,921.202,-0.01291516,-1.291516,-8.661854e-05,-0.008661854,-8.556493e-05,-0.017112986,-0.01909786,-1.9097860000000002,-8.197306e-05,-0.008197306
2026-08-26 15:23:52.289,923,922.207,-0.01325344,-1.325344,-8.638509e-05,-0.008638509,-8.567116e-05,-0.017134232,-0.0184691,-1.8469099999999998,-8.183472e-05,-0.008183472
2026-08-26 15:23:53.288,924,923.206,-0.01115457,-1.1154570000000001,-8.6361e-05,-0.008636099999999999,-8.572489e-05,-0.017144978,-0.01227982,-1.2279820000000001,-8.19922e-05,-0.00819922
2026-08-26 15:23:54.279,925,924.197,-0.006573399,-0.6573399,-8.627083e-05,-0.008627083,-8.565819e-05,-0.017131638,-0.01811112,-1.811112,-8.182298e-05,-0.008182298000000001
2026-08-26 15:23:55.281,926,925.2,-0.01271403,-1.2714029999999998,-8.613508e-05,-0.008613508,-8.586211e-05,-0.017172422,-0.02093576,-2.093576,-8.181569e-05,-0.008181569
2026-08-26 15:23:56.283,927,926.201,-0.01359485,-1.359485,-8.622064e-05,-0.008622064,-8.568704e-05,-0.017137408,-0.02179535,-2.179535,-8.186666e-05,-0.008186666
2026-08-26 15:23:57.284,928,927.202,-0.01373132,-1.373132,-8.625646e-05,-0.008625646,-8.572533e-05,-0.017145066,-0.01896838,-1.896838,-8.18049e-05,-0.00818049
2026-08-26 15:23:58.281,929,928.2,-0.009776274,-0.9776273999999999,-8.627311e-05,-0.008627311,-8.555424e-05,-0.017110848,-0.01838714,-1.838714,-8.199077e-05,-0.008199077
2026-08-26 15:23:59.287,930,929.205,-0.01165473,-1.165473,-8.610698e-05,-0.008610698,-8.562526e-05,-0.017125051999999998,-0.0155166,-1.55166,-8.190863e-05,-0.008190863000000001
2026-08-26 15:24:00.284,931,930.202,-0.01298333,-1.298333,-8.644665e-05,-0.008644665,-8.573889e-05,-0.017147778000000002,-0.01980252,-1.9802520000000001,-8.192839e-05,-0.008192839
2026-08-26 15:24:01.284,932,931.202,-0.01727612,-1.727612,-8.635586e-05,-0.008635586,-8.590503e-05,-0.017181006,-0.02105438,-2.105438,-8.184996e-05,-0.008184996
2026-08-26 15:24:02.291,933,932.209,-0.01173615,-1.173615,-8.622864e-05,-0.008622864000000001,-8.549248e-05,-0.017098495999999998,-0.0172368,-1.72368,-8.190554e-05,-0.008190554000000001
2026-08-26 15:24:03.281,934,933.199,-0.006641218,-0.6641218,-8.598284e-05,-0.008598284,-8.557894e-05,-0.017115788,-0.01918094,-1.918094,-8.189566e-05,-0.008189566
2026-08-26 15:24:04.333,935,934.251,-0.007372697,-0.7372697,-8.626298e-05,-0.008626298,-8.573185e-05,-0.01714637,-0.002049998,-0.20499979999999998,-8.18213e-05,-0.00818213
2026-08-26 15:24:05.289,936,935.207,-0.0123631,-1.23631,-8.605176e-05,-0.008605176,-8.573062e-05,-0.017146124,-0.01876324,-1.876324,-8.151127e-05,-0.008151127000000001
2026-08-26 15:24:06.291,937,936.209,-0.01312839,-1.312839,-8.6424e-05,-0.0086424,-8.571502e-05,-0.017143004,-0.01296575,-1.296575,-8.170688e-05,-0.008170688
2026-08-26 15:24:07.283,938,937.202,-0.009406967,-0.9406967,-8.638648e-05,-0.008638648,-8.57479e-05,-0.01714958,-0.01812839,-1.812839,-8.192998e-05,-0.008192998
2026-08-26 15:24:08.279,939,938.197,-0.009343267,-0.9343267000000001,-8.654829e-05,-0.008654829000000001,-8.559103e-05,-0.017118206,-0.02011562,-2.011562,-8.193492e-05,-0.008193492
2026-08-26 15:24:09.277,940,939.195,-0.006097287,-0.6097287,-8.630331e-05,-0.008630331,-8.576848e-05,-0.017153696,-0.01835829,-1.835829,-8.191228e-05,-0.008191228
2026-08-26 15:24:10.277,941,940.195,-0.007527292,-0.7527292,-8.605463e-05,-0.008605463,-8.558032e-05,-0.017116064,-0.01816614,-1.8166140000000002,-8.193533e-05,-0.008193533000000001
2026-08-26 15:24:11.282,942,941.201,-0.007976582,-0.7976582,-8.620779e-05,-0.008620779,-8.56285e-05,-0.0171257,-0.02535059,-2.535059,-8.182293e-05,-0.008182293
2026-08-26 15:24:12.281,943,942.199,-0.009500207,-0.9500207,-8.636337e-05,-0.008636337,-8.548393e-05,-0.017096786000000003,-0.01977984,-1.977984,-8.18871e-05,-0.00818871
2026-08-26 15:24:13.287,944,943.206,-0.008714012,-0.8714012,-8.625356e-05,-0.008625356,-8.594106e-05,-0.017188212,-0.01941341,-1.941341,-8.196381e-05,-0.008196381
2026-08-26 15:24:14.283,945,944.201,-0.006995909,-0.6995909,-8.623133e-05,-0.008623133,-8.553469e-05,-0.017106938000000002,-0.01946053,-1.946053,-8.203298e-05,-0.008203298000000001
2026-08-26 15:24:15.285,946,945.204,-0.006171675,-0.6171675,-8.639592e-05,-0.008639592,-8.581786e-05,-0.017163572000000002,-0.01764904,-1.764904,-8.190483e-05,-0.008190483
2026-08-26 15:24:16.281,947,946.2,-0.007783368,-0.7783367999999999,-8.643915e-05,-0.008643915,-8.581786e-05,-0.017163572000000002,-0.02131317,-2.131317,-8.200488e-05,-0.008200488
2026-08-26 15:24:17.283,948,947.202,-0.008248861,-0.8248861,-8.633696e-05,-0.008633696,-8.574902e-05,-0.017149803999999998,-0.02034129,-2.034129,-8.157413e-05,-0.008157413
2026-08-26 15:24:18.292,949,948.21,-0.01284993,-1.284993,-8.650787e-05,-0.008650787,-8.589645e-05,-0.01717929,-0.02106035,-2.106035,-8.193031e-05,-0.008193031
2026-08-26 15:24:19.279,950,949.198,-0.01167925,-1.167925,-8.645228e-05,-0.008645228,-8.557037e-05,-0.017114074,-0.01870003,-1.8700029999999999,-8.195007e-05,-0.008195007
2026-08-26 15:24:20.284,951,950.203,-0.00672922,-0.672922,-8.638936e-05,-0.008638936,-8.568037e-05,-0.017136074,-0.01866623,-1.866623,-8.2212e-05,-0.0082212
2026-08-26 15:24:21.284,952,951.202,-0.006434275,-0.6434274999999999,-8.646903e-05,-0.008646903000000001,-8.592432e-05,-0.017184863999999998,-0.0171554,-1.71554,-8.198165e-05,-0.008198165
2026-08-26 15:24:22.284,953,952.203,-0.009045935,-0.9045934999999999,-8.648509e-05,-0.008648509,-8.593667e-05,-0.017187334000000002,-0.01176829,-1.1768290000000001,-8.195324e-05,-0.008195324
2026-08-26 15:24:23.285,954,953.203,-0.008424289,-0.8424288999999999,-8.65458e-05,-0.008654579999999999,-8.591834e-05,-0.017183668,-0.01125073,-1.125073,-8.19349e-05,-0.00819349
2026-08-26 15:24:24.280,955,954.199,-0.01244454,-1.244454,-8.667514e-05,-0.008667514,-8.587351e-05,-0.017174702,-0.01630317,-1.6303169999999998,-8.220998e-05,-0.008220998
2026-08-26 15:24:25.281,956,955.199,-0.01102863,-1.102863,-8.66702e-05,-0.00866702,-8.594515e-05,-0.01718903,-0.01828724,-1.828724,-8.194813e-05,-0.008194813
2026-08-26 15:24:26.291,957,956.21,-0.009218243,-0.9218242999999999,-8.641094e-05,-0.008641094,-8.582177e-05,-0.017164354,-0.01857469,-1.857469,-8.213848e-05,-0.008213848
2026-08-26 15:24:27.286,958,957.204,-0.01128161,-1.128161,-8.633436e-05,-0.008633436,-8.565378e-05,-0.017130756,-0.01848532,-1.848532,-8.205449e-05,-0.008205449
2026-08-26 15:24:28.284,959,958.202,-0.01047591,-1.047591,-8.621727e-05,-0.008621727,-8.586648e-05,-0.017173296,-0.01731348,-1.7313479999999999,-8.196086e-05,-0.008196086
2026-08-26 15:24:29.275,960,959.193,-0.007021555,-0.7021554999999999,-8.645261e-05,-0.008645261,-8.541259e-05,-0.017082518,-0.01993668,-1.9936679999999998,-8.188617e-05,-0.008188616999999999
2026-08-26 15:24:30.282,961,960.2,-0.01282689,-1.282689,-8.631797e-05,-0.008631797,-8.577697e-05,-0.017155394,-0.02071702,-2.0717019999999997,-8.182194e-05,-0.008182194
2026-08-26 15:24:31.280,962,961.198,-0.01202004,-1.2020039999999999,-8.662611e-05,-0.008662611,-8.589365e-05,-0.01717873,-0.02061125,-2.061125,-8.186822e-05,-0.008186822
2026-08-26 15:24:32.279,963,962.197,-0.006543476,-0.6543476,-8.647141e-05,-0.008647140999999999,-8.585876e-05,-0.017171752000000002,-0.01955285,-1.955285,-8.226564e-05,-0.008226564
2026-08-26 15:24:33.279,964,963.197,-0.007605658,-0.7605658000000001,-8.647141e-05,-0.008647140999999999,-8.616385e-05,-0.01723277,-0.02133308,-2.133308,-8.19939e-05,-0.008199389999999999
2026-08-26 15:24:34.276,965,964.194,-0.00773161,-0.773161,-8.625025e-05,-0.008625025,-8.572036e-05,-0.017144072,-0.02108116,-2.1081160000000003,-8.184068e-05,-0.008184068
2026-08-26 15:24:35.277,966,965.196,-0.007990744,-0.7990744,-8.67193e-05,-0.00867193,-8.597696e-05,-0.017195392,-0.01867087,-1.867087,-8.215162e-05,-0.008215162
2026-08-26 15:24:36.278,967,966.196,-0.009779362,-0.9779362,-8.624623e-05,-0.008624623,-8.571881e-05,-0.017143762,-0.01848786,-1.8487859999999998,-8.1954e-05,-0.0081954
2026-08-26 15:24:37.277,968,967.196,-0.007536922,-0.7536921999999999,-8.634817e-05,-0.008634817000000001,-8.597144e-05,-0.017194288,-0.01805203,-1.8052030000000001,-8.206335e-05,-0.008206335
2026-08-26 15:24:38.288,969,968.206,-0.01128367,-1.1283670000000001,-8.647416e-05,-0.008647416,-8.578987e-05,-0.017157974,-0.01918376,-1.918376,-8.207694e-05,-0.008207694
2026-08-26 15:24:39.275,970,969.194,-0.007891667,-0.7891667,-8.652149e-05,-0.008652149,-8.572357e-05,-0.017144714000000002,-0.01676224,-1.6762240000000002,-8.186736e-05,-0.008186736
2026-08-26 15:24:40.287,971,970.205,-0.01315704,-1.315704,-8.640727e-05,-0.008640727,-8.589221e-05,-0.017178442,-0.01943486,-1.9434860000000003,-8.193471e-05,-0.008193471
2026-08-26 15:24:41.277,972,971.196,-0.008420441,-0.8420441000000001,-8.656908e-05,-0.008656908,-8.583415e-05,-0.01716683,-0.01851165,-1.8511650000000002,-8.188901e-05,-0.008188901
2026-08-26 15:24:42.276,973,972.194,-0.01089258,-1.089258,-8.645054e-05,-0.008645054,-8.591571e-05,-0.017183142000000002,-0.02201579,-2.201579,-8.182111e-05,-0.008182110999999999
2026-08-26 15:24:43.281,974,973.199,-0.007164232,-0.7164232,-8.657004e-05,-0.008657004,-8.598456e-05,-0.017196911999999998,-0.01906417,-1.9064169999999998,-8.203819e-05,-0.008203819000000001
2026-08-26 15:24:44.275,975,974.194,-0.01015819,-1.015819,-8.633906e-05,-0.008633906,-8.596851e-05,-0.017193701999999998,-0.01987851,-1.9878509999999998,-8.207524e-05,-0.008207524
2026-08-26 15:24:45.282,976,975.2,-0.007525193,-0.7525193,-8.649665e-05,-0.008649664999999999,-8.574937e-05,-0.017149874,-0.01926484,-1.9264839999999999,-8.167577e-05,-0.008167577
2026-08-26 15:24:46.280,977,976.198,-0.005761604,-0.5761604,-8.649417e-05,-0.008649417,-8.586917e-05,-0.017173834,-0.01870502,-1.8705019999999999,-8.187463e-05,-0.008187463
2026-08-26 15:24:47.284,978,977.203,-0.009479254,-0.9479253999999999,-8.656828e-05,-0.008656828,-8.572342e-05,-0.017144684,-0.01894249,-1.8942489999999998,-8.224518e-05,-0.008224518
2026-08-26 15:24:48.279,979,978.197,-0.0108111,-1.08111,-8.67097e-05,-0.00867097,-8.610817e-05,-0.017221634,-0.01837693,-1.837693,-8.20568e-05,-0.00820568
2026-08-26 15:24:49.279,980,979.197,-0.009596956,-0.9596956,-8.645155e-05,-0.008645155,-8.591795e-05,-0.01718359,-0.01979202,-1.9792020000000001,-8.243353e-05,-0.008243353
2026-08-26 15:24:50.275,981,980.193,-0.01064193,-1.0641930000000002,-8.647006e-05,-0.008647005999999999,-8.591794e-05,-0.017183588,-0.01815003,-1.8150030000000001,-8.211979e-05,-0.008211979000000001
2026-08-26 15:24:51.278,982,981.196,-0.01743854,-1.7438539999999998,-8.625884e-05,-0.008625884,-8.579565e-05,-0.01715913,-0.01767848,-1.767848,-8.194192e-05,-0.008194192000000001
2026-08-26 15:24:52.278,983,982.196,-0.01054952,-1.054952,-8.637865e-05,-0.008637865,-8.560297e-05,-0.017120594,-0.01806235,-1.806235,-8.205802e-05,-0.008205802
2026-08-26 15:24:53.284,984,983.203,-0.003519267,-0.3519267,-8.666731e-05,-0.008666731,-8.56273e-05,-0.017125460000000002,-0.01851409,-1.851409,-8.207495e-05,-0.008207495
2026-08-26 15:24:54.279,985,984.197,-0.01250321,-1.250321,-8.630176e-05,-0.008630176,-8.583733e-05,-0.017167466,-0.0173684,-1.73684,-8.176497e-05,-0.008176497
2026-08-26 15:24:55.276,986,985.194,-0.01034439,-1.034439,-8.620418e-05,-0.008620418,-8.595962e-05,-0.017191924,-0.01693988,-1.693988,-8.200583e-05,-0.008200583000000001
2026-08-26 15:24:56.278,987,986.197,-0.01318691,-1.318691,-8.654963e-05,-0.008654963,-8.563313e-05,-0.017126626,-0.01765152,-1.765152,-8.206472e-05,-0.008206472
2026-08-26 15:24:57.277,988,987.196,-0.01296944,-1.296944,-8.645536e-05,-0.008645535999999999,-8.567968e-05,-0.017135936,-0.01745591,-1.7455910000000001,-8.216438e-05,-0.008216438
2026-08-26 15:24:58.276,989,988.194,-0.01488622,-1.4886220000000001,-8.676539e-05,-0.008676539,-8.581431e-05,-0.017162862,-0.0199597,-1.99597,-8.20001e-05,-0.008200009999999999
2026-08-26 15:24:59.285,990,989.203,-0.008955553,-0.8955552999999999,-8.650606e-05,-0.008650606,-8.568961e-05,-0.017137922,-0.01688487,-1.688487,-8.239788e-05,-0.008239788
2026-08-26 15:25:00.280,991,990.198,-0.0120098,-1.20098,-8.666292e-05,-0.008666292,-8.576001e-05,-0.017152002,-0.01949594,-1.949594,-8.197916e-05,-0.008197916000000001
2026-08-26 15:25:01.280,992,991.198,-0.0117932,-1.17932,-8.648214e-05,-0.008648214,-8.591891e-05,-0.017183781999999998,-0.01782241,-1.782241,-8.192066e-05,-0.008192066
2026-08-26 15:25:02.278,993,992.197,-0.01395854,-1.395854,-8.611567e-05,-0.008611567,-8.585875e-05,-0.01717175,-0.01802435,-1.8024350000000002,-8.187409e-05,-0.008187409
2026-08-26 15:25:03.289,994,993.208,-0.006442074,-0.6442074,-8.604526e-05,-0.008604526,-8.55796e-05,-0.01711592,-0.01686547,-1.686547,-8.204454e-05,-0.008204454
2026-08-26 15:25:04.277,995,994.195,-0.009832829,-0.9832829,-8.629407e-05,-0.008629407,-8.566537e-05,-0.017133073999999998,-0.01501037,-1.501037,-8.201791e-05,-0.008201791
2026-08-26 15:25:05.277,996,995.195,-0.006071214,-0.6071214,-8.636665e-05,-0.008636665,-8.564901e-05,-0.017129802,-0.02359238,-2.359238,-8.172735e-05,-0.008172735
2026-08-26 15:25:06.279,997,996.197,-0.01376878,-1.376878,-8.627524e-05,-0.008627524,-8.569966e-05,-0.017139932,-0.01885844,-1.885844,-8.193609e-05,-0.008193609000000001
2026-08-26 15:25:07.275,998,997.193,-0.009646731,-0.9646731000000001,-8.621447e-05,-0.008621447,-8.560677e-05,-0.017121354000000002,-0.0006907551,-0.06907550999999999,-8.191731e-05,-0.008191731
2026-08-26 15:25:08.281,999,998.2,-0.01439977,-1.4399769999999998,-8.640791e-05,-0.008640791,-8.55087e-05,-0.01710174,-0.01891498,-1.8914980000000001,-8.207987e-05,-0.008207987
2026-08-26 15:25:09.281,1000,999.199,-0.01281354,-1.281354,-8.622634e-05,-0.008622633999999999,-8.564704e-05,-0.017129408000000002,-0.01924877,-1.924877,-8.181184e-05,-0.008181184
2026-08-26 15:25:10.277,1001,1000.195,-0.009536223,-0.9536223,-8.620634e-05,-0.008620634,-8.572832e-05,-0.017145663999999998,-0.01981362,-1.981362,-8.182889e-05,-0.008182889
2026-08-26 15:25:11.278,1002,1001.197,-0.008943395,-0.8943395,-8.636567e-05,-0.008636567,-8.539977e-05,-0.017079954,-0.0182669,-1.82669,-8.159421e-05,-0.008159421
2026-08-26 15:25:12.288,1003,1002.206,-0.01276239,-1.2762390000000001,-8.615917e-05,-0.008615916999999999,-8.572686e-05,-0.017145372000000002,-0.01804297,-1.8042969999999998,-8.165079e-05,-0.008165078999999999
2026-08-26 15:25:13.291,1004,1003.209,-0.01300549,-1.300549,-8.647755e-05,-0.008647755,-8.558452e-05,-0.017116904,-0.0179754,-1.79754,-8.165297e-05,-0.008165297
2026-08-26 15:25:14.281,1005,1004.2,-0.006270132,-0.6270132,-8.652201e-05,-0.008652201,-8.57068e-05,-0.017141359999999998,-0.02040593,-2.040593,-8.213716e-05,-0.008213716
2026-08-26 15:25:15.277,1006,1005.195,-0.008193705,-0.8193705000000001,-8.61503e-05,-0.00861503,-8.570194e-05,-0.017140388,-0.02320966,-2.320966,-8.171727e-05,-0.008171727
2026-08-26 15:25:16.276,1007,1006.195,-0.007247647,-0.7247647,-8.625962e-05,-0.008625962000000001,-8.575073e-05,-0.017150145999999998,-0.01820066,-1.820066,-8.182659e-05,-0.008182659
2026-08-26 15:25:17.287,1008,1007.205,-0.01311873,-1.311873,-8.640784e-05,-0.008640784,-8.568403e-05,-0.017136806,-0.01793574,-1.7935739999999998,-8.192046e-05,-0.008192046
2026-08-26 15:25:18.283,1009,1008.201,-0.008564043,-0.8564043,-8.62995e-05,-0.00862995,-8.567821e-05,-0.017135642,-0.01354347,-1.354347,-8.174295e-05,-0.008174295
2026-08-26 15:25:19.278,1010,1009.196,-0.007867351,-0.7867351,-8.604634e-05,-0.008604634,-8.558439e-05,-0.017116878,-0.02027422,-2.027422,-8.197769e-05,-0.008197769
2026-08-26 15:25:20.292,1011,1010.21,-0.01232191,-1.232191,-8.619827e-05,-0.008619827,-8.557451e-05,-0.017114902,-0.0200734,-2.00734,-8.191469e-05,-0.008191469
2026-08-26 15:25:21.287,1012,1011.205,-0.008815515,-0.8815514999999999,-8.656087e-05,-0.008656087,-8.538499e-05,-0.017076998,-0.0180428,-1.80428,-8.178693e-05,-0.008178693
2026-08-26 15:25:22.284,1013,1012.202,-0.006983341,-0.6983341,-8.629778e-05,-0.008629778000000001,-8.544798e-05,-0.017089596,-0.02003246,-2.003246,-8.187216e-05,-0.008187216
2026-08-26 15:25:23.287,1014,1013.205,-0.008661827,-0.8661827000000001,-8.616612e-05,-0.008616612,-8.552259e-05,-0.017104518,-0.02302594,-2.302594,-8.177879e-05,-0.008177879
2026-08-26 15:25:24.281,1015,1014.199,-0.008884392,-0.8884392,-8.617526e-05,-0.008617526,-8.565773e-05,-0.017131545999999997,-0.01583375,-1.583375,-8.185093e-05,-0.008185093
2026-08-26 15:25:25.278,1016,1015.196,-0.006372203,-0.6372203,-8.634201e-05,-0.008634201,-8.580224e-05,-0.017160448000000002,-0.01661608,-1.6616079999999998,-8.179164e-05,-0.008179164
2026-08-26 15:25:26.286,1017,1016.204,-0.00883809,-0.883809,-8.649981e-05,-0.008649981000000001,-8.548203e-05,-0.017096405999999998,-0.02677936,-2.677936,-8.20112e-05,-0.00820112
2026-08-26 15:25:27.276,1018,1017.194,-0.011926,-1.1926,-8.620722e-05,-0.008620721999999999,-8.566621e-05,-0.017133242,-0.01986921,-1.9869210000000002,-8.180013e-05,-0.008180013
2026-08-26 15:25:28.281,1019,1018.199,-0.00815024,-0.815024,-8.642955e-05,-0.008642955,-8.563163e-05,-0.017126326,-0.01838109,-1.838109,-8.189647e-05,-0.008189647
2026-08-26 15:25:29.281,1020,1019.199,-0.009207228,-0.9207228,-8.629754e-05,-0.008629754,-8.578988e-05,-0.017157976,-0.01707996,-1.707996,-8.17731e-05,-0.00817731
2026-08-26 15:25:30.283,1021,1020.201,-0.006597789,-0.6597789,-8.649977e-05,-0.008649977,-8.562404e-05,-0.017124808,-0.01900898,-1.9008980000000002,-8.189752e-05,-0.008189752
2026-08-26 15:25:31.278,1022,1021.197,-0.01150959,-1.150959,-8.649854e-05,-0.008649854,-8.571297e-05,-0.017142594,-0.01953671,-1.953671,-8.16616e-05,-0.00816616
2026-08-26 15:25:32.278,1023,1022.196,-0.01104924,-1.104924,-8.630937e-05,-0.008630937,-8.582642e-05,-0.017165284,-0.01837314,-1.837314,-8.192698e-05,-0.008192698
2026-08-26 15:25:33.287,1024,1023.205,-0.007942092,-0.7942092,-8.644895e-05,-0.008644895,-8.574243e-05,-0.017148485999999998,-0.01826019,-1.8260189999999998,-8.199492e-05,-0.008199492
2026-08-26 15:25:34.280,1025,1024.198,-0.01061371,-1.061371,-8.637508e-05,-0.008637508,-8.595018e-05,-0.017190036,-0.01707027,-1.7070269999999999,-8.202604e-05,-0.008202604
2026-08-26 15:25:35.281,1026,1025.199,-0.009967862,-0.9967862,-8.677499e-05,-0.008677499,-8.617346e-05,-0.017234692,-0.0134493,-1.3449300000000002,-8.196523e-05,-0.008196522999999999
2026-08-26 15:25:36.288,1027,1026.207,-0.00666638,-0.6666380000000001,-8.636368e-05,-0.008636368,-8.579426e-05,-0.017158852000000002,-0.01707684,-1.707684,-8.198376e-05,-0.008198376
2026-08-26 15:25:37.282,1028,1027.2,-0.01241332,-1.241332,-8.640166e-05,-0.008640166,-8.570996e-05,-0.017141992,-0.01845887,-1.8458869999999998,-8.214031e-05,-0.008214031
2026-08-26 15:25:38.286,1029,1028.204,-0.01247608,-1.247608,-8.629754e-05,-0.008629754,-8.592699e-05,-0.017185398,-0.01524035,-1.524035,-8.194232e-05,-0.008194232000000001
2026-08-26 15:25:39.281,1030,1029.199,-0.01093973,-1.093973,-8.640747e-05,-0.008640746999999999,-8.590228e-05,-0.017180456,-0.01819779,-1.8197789999999998,-8.190897e-05,-0.008190897
2026-08-26 15:25:40.280,1031,1030.199,-0.01333914,-1.333914,-8.668712e-05,-0.008668712,-8.591514e-05,-0.017183028,-0.0171836,-1.71836,-8.216515e-05,-0.008216514999999999
2026-08-26 15:25:41.293,1032,1031.211,-0.007302435,-0.7302435,-8.643564e-05,-0.008643564,-8.584275e-05,-0.017168549999999998,-0.01877779,-1.8777789999999999,-8.214835e-05,-0.008214835
2026-08-26 15:25:42.284,1033,1032.203,-0.01258905,-1.258905,-8.652457e-05,-0.008652457,-8.581311e-05,-0.017162622,-0.0178689,-1.78689,-8.209524e-05,-0.008209524
2026-08-26 15:25:43.281,1034,1033.199,-0.01065466,-1.065466,-8.648509e-05,-0.008648509,-8.594903e-05,-0.017189806000000002,-0.02003481,-2.003481,-8.239544e-05,-0.008239544
2026-08-26 15:25:44.278,1035,1034.197,-0.006987518,-0.6987518,-8.656908e-05,-0.008656908,-8.605155e-05,-0.01721031,-0.01472585,-1.472585,-8.207676e-05,-0.008207676
2026-08-26 15:25:45.281,1036,1035.199,-0.01560636,-1.560636,-8.662454e-05,-0.008662454,-8.611565e-05,-0.01722313,-0.0214045,-2.14045,-8.1984e-05,-0.008198400000000002
2026-08-26 15:25:46.282,1037,1036.2,-0.01377327,-1.377327,-8.650348e-05,-0.008650348,-8.603782e-05,-0.017207564,-0.0208408,-2.08408,-8.225572e-05,-0.008225572
2026-08-26 15:25:47.286,1038,1037.204,-0.01201754,-1.201754,-8.683203e-05,-0.008683203,-8.622062e-05,-0.017244124,-0.01920522,-1.9205219999999998,-8.239159e-05,-0.008239159000000001
2026-08-26 15:25:48.289,1039,1038.207,-0.01396291,-1.396291,-8.660291e-05,-0.008660291,-8.602732e-05,-0.017205464,-0.01721011,-1.721011,-8.186973e-05,-0.008186973
2026-08-26 15:25:49.282,1040,1039.2,-0.01865421,-1.865421,-8.66011e-05,-0.00866011,-8.583282e-05,-0.017166564000000002,-0.01901023,-1.901023,-8.232987e-05,-0.008232986999999999
2026-08-26 15:25:50.286,1041,1040.204,-0.01242444,-1.242444,-8.647017e-05,-0.008647017,-8.594399e-05,-0.017188798,-0.01820877,-1.8208769999999999,-8.207049e-05,-0.008207049
2026-08-26 15:25:51.291,1042,1041.21,-0.01070269,-1.0702690000000001,-8.64492e-05,-0.00864492,-8.576244e-05,-0.017152488,-0.01677167,-1.6771669999999999,-8.252135e-05,-0.008252135
2026-08-26 15:25:52.288,1043,1042.206,-0.009064964,-0.9064964,-8.654042e-05,-0.008654041999999999,-8.578696e-05,-0.017157392,-0.01816401,-1.8164010000000002,-8.212467e-05,-0.008212467
2026-08-26 15:25:53.287,1044,1043.205,-0.01168999,-1.1689990000000001,-8.661206e-05,-0.008661206,-8.584378e-05,-0.017168756,-0.01779219,-1.7792189999999999,-8.222349e-05,-0.008222349
